"subjectID","structureID","nodeID","ad","ad_sd","ad_inverse_mean","ad_inverse_sd","fa","fa_sd","fa_inverse_mean","fa_inverse_sd","md","md_sd","md_inverse_mean","md_inverse_sd","rd","rd_sd","rd_inverse_mean","rd_inverse_sd","ndi","ndi_sd","ndi_inverse_mean","ndi_inverse_sd","isovf","isovf_sd","isovf_inverse_mean","isovf_inverse_sd","odi","odi_sd","odi_inverse_mean","odi_inverse_sd","x_coords","y_coords","z_coords","Timepoint","tags","datatype_tags"
"R003","ROIlhlgnROIparc23",79,1.036033635,"0.120300269","0.984273895","0.112799859",0.256472716,"0.04997365","4.215464953","0.95127809",0.813827445,"0.057917895","1.238109201","0.086780904",0.702724352,"0.031137986","1.430453713","0.061104816",0.609492083,"0.020607154","1.649610938","0.055840079",0.049715541,"0.040510599","6.931180731","4.260460325",0.319171878,"0.070763981","3.447087455","0.849618839","-29.7460688","-61.19965728","2.202240632","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",80,1.001474253,"0.119328383","1.018821874","0.114054733",0.243476481,"0.05020157","4.467586528","1.019158072",0.796383863,"0.057400692","1.265312078","0.08711494",0.693838664,"0.030517218","1.448288127","0.061062289",0.605871832,"0.018458309","1.657998526","0.049425614",0.038240317,"0.038571214","5.881389167","3.683396192",0.340306806,"0.072128633","3.232170665","0.815070354","-29.72721652","-61.75042057","2.329353045","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",81,0.972282162,"0.115407339","1.047890235","0.110436965",0.232403569,"0.047402255","4.661864345","0.945803881",0.782148879,"0.055874121","1.287481606","0.085073874",0.687082228,"0.029542699","1.461857044","0.060244148",0.602312004,"0.019902707","1.667023362","0.052489171",0.028431744,"0.037928239","4.634953061","3.217262516",0.359032077,"0.07034528","3.043962292","0.774680592","-29.72474392","-62.30025156","2.468002577","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",82,0.947681465,"0.103683991","1.071202131","0.099946896",0.222569862,"0.041541474","4.816350711","0.825276594",0.771320815,"0.051525958","1.303927707","0.078808759",0.683140476,"0.028398834","1.469487856","0.058636377",0.599286792,"0.020797853","1.675252947","0.055605267",0.020779079,"0.035560377","3.818298809","2.99016695",0.375470504,"0.063668488","2.860479266","0.679634791","-29.73523116","-62.84820906","2.622283918","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",83,0.929281143,"0.090726995","1.089046589","0.089107737",0.2150901,"0.037830731","4.968340279","0.764381565",0.76293725,"0.044675103","1.316691243","0.069460929",0.679765287,"0.024462792","1.476138412","0.051840634",0.598069089,"0.020091191","1.678754274","0.054790618",0.015557641,"0.029897216","3.726565879","3.62987461",0.388619354,"0.057900902","2.725825919","0.594884679","-29.75759276","-63.39346417","2.791549017","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",84,0.917177386,"0.075892094","1.100541067","0.076355972",0.210792109,"0.035036808","5.107005555","0.789937775",0.756995448,"0.036896172","1.32573083","0.058590971",0.676904463,"0.021267041","1.482174079","0.046217355",0.598813843,"0.02013596","1.677435223","0.055918619",0.01247559,"0.023652414","4.385815644","5.016206686",0.39830417,"0.05156959","2.634067858","0.505217333","-29.7859635","-63.93450363","2.970162228","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",85,0.912467242,"0.06197819","1.103506452","0.064626571",0.209404105,"0.033615818","5.259434765","0.882377513",0.754592447,"0.029082394","1.328753619","0.046827386",0.675655037,"0.018605216","1.485330618","0.040636633",0.59840677,"0.019701256","1.679954356","0.056791094",0.010224546,"0.018678248","4.836865048","5.314055006",0.403681852,"0.046795822","2.58651284","0.418539476","-29.81314544","-64.47191405","3.158347865","Pre-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",60,1.387023518,"0.036462625","0.722870864","0.019469087",0.424109519,"0.035516751","2.448470796","0.209569295",0.928487218,"0.024607814","1.081562211","0.027338178",0.699219079,"0.042383861","1.462474369","0.086643591",0.495633949,"0.024111493","2.046943787","0.103050825",0.018898173,"0.007278373","33.97737198","11.48552956",0.1066863,"0.023024525","12.6359361","2.322139472","-32.08911901","-48.90768019","0.622411175","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",61,1.374709453,"0.037391391","0.729672452","0.02023091",0.41986767,"0.03403467","2.474719927","0.19433206",0.924903812,"0.024733782","1.085787786","0.027644108",0.700001002,"0.039961845","1.460714486","0.082693665",0.49831613,"0.023984423","2.036645896","0.101004619",0.01899075,"0.007034576","38.30317209","14.72561869",0.10931711,"0.020925832","12.38464431","2.032575378","-31.95077057","-49.49784741","0.77504021","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",62,1.361021005,"0.036153991","0.737197232","0.019738144",0.414044426,"0.031113458","2.505678942","0.177952604",0.921238065,"0.025353507","1.089937168","0.02888194",0.701346603,"0.038111635","1.456006478","0.077882086",0.500977238,"0.023812895","2.025255358","0.09895354",0.018707495,"0.007864865","44.55730371","19.88867778",0.110485597,"0.023621512","12.23547389","2.001721183","-31.80617591","-50.08597125","0.925993981","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",63,1.346010287,"0.034786686","0.745510062","0.019333271",0.408470106,"0.028892156","2.53232251","0.168710326",0.916175638,"0.026940178","1.095737207","0.031367464",0.701258318,"0.038086516","1.453441514","0.076912611",0.504213622,"0.023884143","2.010864547","0.098215914",0.017973591,"0.008327606","52.35778866","23.49856405",0.110293471,"0.025794308","12.15115523","2.111707089","-31.65820839","-50.67304091","1.075041313","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",64,1.329817132,"0.03453177","0.75475107","0.019889735",0.403337544,"0.026130919","2.55135339","0.153949429",0.909151621,"0.027887812","1.104065872","0.032968442",0.698818862,"0.036631976","1.454590512","0.073827748",0.507600988,"0.023928783","1.995291432","0.096306431",0.016278809,"0.007902493","56.89070771","25.00783643",0.10671417,"0.025136833","12.24804484","2.029963548","-31.50935377","-51.25976514","1.222667615","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",65,1.313687208,"0.037569702","0.764276762","0.022631072",0.401341467,"0.022614953","2.549472364","0.134801579",0.898932686,"0.028999332","1.116608213","0.035006029",0.691555412,"0.034384709","1.465946186","0.070014663",0.51267473,"0.024105241","1.973672615","0.094988185",0.013980007,"0.007254978","58.24721657","25.39809812",0.100602568,"0.022693038","12.51349954","1.865003087","-31.3605402","-51.84670041","1.36764141","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",66,1.29992992,"0.042922346","0.772637771","0.026894553",0.401693682,"0.020913197","2.536052091","0.129414947",0.888372027,"0.029492846","1.12946131","0.036417373",0.682593059,"0.032957884","1.481302509","0.069049324",0.518714488,"0.024403838","1.948234405","0.094446254",0.012058664,"0.007504863","58.79815029","27.60896502",0.093653106,"0.020197546","12.88725195","1.69833662","-31.21091718","-52.43561066","1.502631363","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",67,1.288199705,"0.049148483","0.7802342","0.032011427",0.404321068,"0.022876916","2.513645232","0.147184195",0.877661389,"0.028231656","1.142807765","0.035456238",0.672392205,"0.032337672","1.500722071","0.069955408",0.525883291,"0.023486017","1.919547019","0.089570773",0.01088981,"0.008029568","62.45169972","30.87370549",0.088835182,"0.021349351","13.1943629","1.839505062","-31.05677947","-53.02622669","1.625977691","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",68,1.274713949,"0.053604941","0.789050938","0.035912968",0.404983668,"0.024120835","2.509597741","0.159323129",0.86884635,"0.023075895","1.153978448","0.02916813",0.665912524,"0.027663566","1.51375141","0.061081161",0.532730732,"0.019763161","1.893206389","0.074864332",0.011324205,"0.008158401","62.18168935","30.31476635",0.090379978,"0.02724743","13.02164036","2.204444672","-30.89997652","-53.61853263","1.741716425","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",69,1.259487916,"0.054594002","0.799037714","0.037228568",0.403337517,"0.027139705","2.522453635","0.181633827",0.861459482,"0.017487919","1.163326251","0.02241772",0.662445236,"0.025806652","1.520517648","0.058267522",0.539095245,"0.016624734","1.868856534","0.062115853",0.012735281,"0.009205467","58.4429736","31.00103362",0.095645866,"0.035737097","12.55893645","2.684634368","-30.74096179","-54.21121161","1.853346793","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",70,1.242457086,"0.052701897","0.810282076","0.036338259",0.397602646,"0.029938142","2.562418105","0.202625391",0.856871246,"0.013816881","1.169007797","0.018204405",0.664078296,"0.026554507","1.515911478","0.06020693",0.543546425,"0.014647793","1.851665758","0.05353832",0.015076736,"0.01185579","49.75574692","32.80840696",0.10380975,"0.043425878","11.8462521","3.093699515","-30.57795371","-54.80256391","1.962890772","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",71,1.222096034,"0.050986849","0.824413458","0.035636209",0.38683708,"0.030985516","2.636632877","0.214002767",0.854714872,"0.014577274","1.172137287","0.019762185",0.67102426,"0.027084932","1.499892332","0.060933682",0.546215472,"0.014670538","1.84189902","0.052141961",0.018387583,"0.01520086","38.49686704","29.70457256",0.117982712,"0.048817001","10.79086845","3.288848123","-30.41568683","-55.3946068","2.068958141","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",72,1.203239716,"0.049113386","0.837714505","0.035100931",0.37449659,"0.029902557","2.722195136","0.215651646",0.85411436,"0.018511122","1.173549964","0.02566707",0.679551651,"0.026068661","1.480549962","0.057900103",0.548945328,"0.016336359","1.832535942","0.055999298",0.022738128,"0.018810116","27.62956902","20.92311044",0.136527038,"0.053274069","9.533400187","3.322560681","-30.25480676","-55.98814845","2.167685186","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",73,1.185417639,"0.047190801","0.850589666","0.034263736",0.362425268,"0.029008388","2.811284541","0.226145522",0.8530236,"0.020916396","1.175697011","0.029238014",0.686826552,"0.024130696","1.464155524","0.053186573",0.553148593,"0.020120978","1.819067521","0.064510543",0.027345268,"0.021296183","19.12997428","11.94734465",0.156498972,"0.055872001","8.298539325","3.147815119","-30.09780918","-56.58325347","2.260326838","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",74,1.169371421,"0.043487024","0.862596699","0.032291351",0.350986731,"0.028340826","2.903210439","0.249008108",0.85091788,"0.020934163","1.179334378","0.02948646",0.691691084,"0.021147949","1.453057553","0.046401239",0.559471233,"0.025850171","1.79943537","0.07699498",0.03221961,"0.022030301","14.61565771","5.545906485",0.17880014,"0.053705544","7.099691837","2.748104162","-29.95176482","-57.18060067","2.349473173","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",75,1.157177961,"0.045819342","0.871966737","0.034959694",0.340223077,"0.02874705","2.996359362","0.287583514",0.849224655,"0.021901827","1.182345852","0.030957383",0.695247982,"0.017969285","1.444775196","0.039167244",0.568289116,"0.0330931","1.773270843","0.092266948",0.03823835,"0.022021098","13.39464227","3.083473676",0.199423032,"0.048319525","6.103711393","2.169868684","-29.82305187","-57.78098426","2.436709324","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",76,1.151352504,"0.055248648","0.87666171","0.043029712",0.33132505,"0.030831828","3.08234784","0.345948966",0.849265451,"0.025502053","1.18280851","0.035857143",0.698221908,"0.016985444","1.438033069","0.035806535",0.579740128,"0.04076564","1.740491544","0.107501295",0.045886094,"0.021915849","13.53195052","2.740748187",0.217101194,"0.045148494","5.315388442","1.594486755","-29.70906051","-58.38298649","2.528886881","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",77,1.148242018,"0.065497272","0.87927628","0.051549302",0.323102927,"0.033580821","3.171876965","0.410676259",0.850383723,"0.028505269","1.181525977","0.040091697",0.70145456,"0.016722","1.431069959","0.034473341",0.59188984,"0.047232","1.706818682","0.119209277",0.053983955,"0.020757291","13.92397722","2.97304591",0.231433642,"0.045995267","4.7645986","1.151629662","-29.60714605","-58.98571845","2.626280506","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",78,1.141825784,"0.073603273","0.884434127","0.058784276",0.31384631,"0.034258751","3.27559144","0.447881315",0.850673059,"0.031995902","1.181275343","0.045017136",0.705096681,"0.017328606","1.423611374","0.035233051",0.605137435,"0.052671132","1.672447429","0.129561757",0.06159281,"0.018772806","13.93187859","2.785104328",0.242906245,"0.049980528","4.474268617","0.969086335","-29.52303353","-59.590123","2.725453462","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",79,1.126923973,"0.081198414","0.896506096","0.065619684",0.303785145,"0.033518761","3.393843213","0.464098454",0.846402607,"0.035831396","1.18739334","0.050440509",0.706141912,"0.017827517","1.42148618","0.035952592",0.620118012,"0.055466482","1.6349781","0.134684636",0.067180135,"0.015302767","13.63198183","2.324153706",0.255786173,"0.05429534","4.2493521","0.919462943","-29.45887406","-60.19559123","2.828700296","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",80,1.106040285,"0.08514469","0.913453662","0.070178675",0.293334784,"0.031441319","3.537046265","0.49901531",0.83907017,"0.038925476","1.197653473","0.055125908",0.705585101,"0.019446455","1.422510947","0.039299591",0.635203814,"0.055061927","1.597641152","0.132241252",0.071106133,"0.012036469","13.05226501","1.888971221",0.271437221,"0.058372271","4.002727923","0.886133051","-29.41531138","-60.80116207","2.938605456","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",81,1.078203134,"0.080741429","0.936455197","0.068111413",0.282896048,"0.028772472","3.704643438","0.563706966",0.827511191,"0.036876129","1.21388494","0.05259464",0.702165214,"0.018782695","1.429312781","0.037998081",0.650830035,"0.050159046","1.560036905","0.119450659",0.072801736,"0.011352685","12.72699304","1.943785783",0.291145722,"0.060313059","3.716118809","0.801915284","-29.39147708","-61.40673363","3.055739485","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",82,1.047483237,"0.066432341","0.96220288","0.058057259",0.272529769,"0.025486936","3.893017329","0.645091661",0.814514218,"0.02851491","1.232157013","0.041177641",0.698029711,"0.015329086","1.437573044","0.031220191",0.665213452,"0.04223314","1.526537374","0.099914846",0.072944231,"0.013254738","12.76981661","2.130895748",0.313364434,"0.059455996","3.430485899","0.68268223","-29.38382226","-62.0124182","3.179540657","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",83,1.020507532,"0.049162262","0.985200539","0.045315414",0.263029821,"0.021537705","4.085689956","0.712236191",0.804008539,"0.018883951","1.246978499","0.027705353",0.69575905,"0.013258483","1.442198961","0.027386709",0.675151505,"0.036222752","1.503630125","0.085221859",0.072367312,"0.015663786","12.93796881","2.478313494",0.334675291,"0.056241168","3.170616952","0.538848971","-29.38980946","-62.61624343","3.313897204","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",84,0.999623791,"0.037135631","1.003941026","0.036790051",0.254959594,"0.019122942","4.294225119","0.779771928",0.797356647,"0.014609876","1.256475114","0.022206296",0.696223083,"0.014909246","1.441290892","0.030795906",0.679008933,"0.03817305","1.495044664","0.091155844",0.071317487,"0.018174636","13.12111016","2.840574798",0.355290711,"0.053349129","2.960631261","0.422343988","-29.41216658","-63.21716373","3.455670206","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R003","ROIlhlgnROIparc23",85,0.988435414,"0.035339488","1.015223228","0.036762408",0.249371556,"0.019019102","4.492940037","0.838745749",0.796591256,"0.015240325","1.257500441","0.023768787",0.700669182,"0.014943698","1.432003463","0.030428915",0.676471083,"0.045343114","1.502304522","0.109319254",0.070695521,"0.022191138","13.26390702","3.238791928",0.373692418,"0.052527748","2.814583148","0.353368025","-29.45085766","-63.81502898","3.599879796","Post-Training","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",60,1.366526475,"0.060746805","0.736043738","0.03361997",0.362056618,"0.039111269","2.879236941","0.318578482",0.974876106,"0.050771396","1.035272515","0.051888266",0.779050929,"0.062382849","1.313022311","0.105360631",0.523138807,"0.043112705","1.940981798","0.165043894",0.074729767,"0.050166708","24.17128584","18.62951325",0.134031446,"0.046776949","11.40473052","3.949015687","-34.4719429","-56.74184457","10.28961018","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",61,1.344522616,"0.063955615","0.748204154","0.037489675",0.365160532,"0.038347739","2.849992107","0.30693049",0.957554062,"0.049340664","1.053331589","0.05151035",0.76406979,"0.058888854","1.336969779","0.10254451",0.528541019,"0.044926883","1.920107513","0.165238227",0.067524278,"0.048428812","21.1886547","18.48147331",0.136171228,"0.04979687","11.14854179","4.003933307","-34.51841537","-57.39624023","10.35223132","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",62,1.318679125,"0.066286444","0.763019962","0.040516506",0.367736697,"0.037803052","2.826068661","0.30126523",0.938267902,"0.04316301","1.073365616","0.046327705",0.748062286,"0.05155132","1.361643142","0.09415448",0.535407344,"0.047573605","1.896005874","0.167539657",0.058884166,"0.043634666","23.76346645","24.24201869",0.1389518,"0.055577658","11.03563465","4.219281563","-34.58523774","-58.04718463","10.40657031","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",63,1.29635664,"0.072860179","0.776528637","0.045821182",0.367863023,"0.039628733","2.829540354","0.320265818",0.923634869,"0.037236815","1.088405096","0.04212518",0.737273974,"0.044938282","1.377603407","0.08896473",0.542058034,"0.051030154","1.874013951","0.172605389",0.051928656,"0.040387698","30.88235077","37.38960039",0.142371444,"0.065201269","11.1515472","4.580253733","-34.67175905","-58.69385783","10.45617332","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",64,1.277877758,"0.080574275","0.788683028","0.051666982",0.36536468,"0.042059226","2.867218998","0.353922274",0.914350616,"0.033172794","1.097892648","0.039274751",0.732587041,"0.040343826","1.384304326","0.083223313",0.547506752,"0.053277035","1.856156699","0.175102489",0.047226881,"0.03804073","41.95468994","58.59192435",0.149023464,"0.074385291","11.27793109","4.913164478","-34.77870854","-59.3349452","10.49908476","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",65,1.260857693,"0.086199163","0.800714792","0.056016182",0.360554062,"0.045308325","2.931550855","0.396852437",0.908110911,"0.027657518","1.104500354","0.03345757",0.731737528,"0.036085822","1.385093949","0.073744986",0.552623794,"0.053428902","1.838413421","0.172170168",0.044860225,"0.036096468","53.50855757","79.62644457",0.160492727,"0.077279099","11.08135087","4.832853551","-34.90030098","-59.97169932","10.53217097","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",66,1.246367665,"0.090772374","0.811391186","0.059261518",0.356619828,"0.050578558","2.998983223","0.452198614",0.901853963,"0.02301485","1.111515618","0.028452293",0.729597136,"0.034551707","1.389256934","0.070117367",0.555741036,"0.051683469","1.826288881","0.165095481",0.041859338,"0.032625864","58.75175639","77.4107686",0.171623074,"0.077020909","10.79031011","4.709366477","-35.03061223","-60.60594122","10.5487469","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",67,1.237379319,"0.093657042","0.818277595","0.060823041",0.354248572,"0.056693461","3.057339319","0.508560863",0.896194142,"0.019839254","1.118024201","0.024919343",0.725601588,"0.035547513","1.397296854","0.072499364",0.557372344,"0.048210099","1.818372872","0.154318459",0.039525325,"0.028883787","53.05137097","51.95741193",0.179191262,"0.072376442","10.4268903","4.546769079","-35.17552121","-61.23471125","10.54625974","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",68,1.234774375,"0.093938352","0.820381277","0.060539454",0.353735415,"0.060879201","3.094702072","0.544238463",0.891553321,"0.018311494","1.123432123","0.023191411",0.71994283,"0.037019162","1.408440225","0.076174504",0.559150281,"0.043693503","1.809664265","0.14034013",0.039855815,"0.025485519","41.69035796","34.41418775",0.181842011,"0.066627176","9.998669784","4.411432174","-35.33685048","-61.85687915","10.5265101","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",69,1.241425914,"0.090899206","0.81554497","0.057644411",0.358512615,"0.061445735","3.058034557","0.530377357",0.887653312,"0.01770694","1.128117415","0.022571288",0.710767041,"0.03727107","1.425932427","0.077352566",0.56240504,"0.039195153","1.796199108","0.125845863",0.043021032,"0.022192314","31.8521868","19.59523857",0.176970944,"0.059995071","9.711439638","4.245796514","-35.51925866","-62.47303263","10.48615026","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",70,1.254839045,"0.082213751","0.805578359","0.051159398",0.369762346,"0.057055135","2.931696423","0.465121773",0.882673538,"0.017813908","1.134490497","0.023120702",0.696590804,"0.036006357","1.452962625","0.074995278",0.56764233,"0.03541568","1.777286963","0.112385099",0.04676657,"0.018371748","26.65263185","19.40828009",0.164893164,"0.054007206","9.754064001","3.990444776","-35.72297859","-63.08063626","10.42720745","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",71,1.262909525,"0.071688655","0.799216054","0.044682949",0.382245396,"0.05051668","2.791190103","0.401362904",0.87385844,"0.020022697","1.146222845","0.026769623",0.679332906,"0.034413959","1.487008935","0.071649526",0.574493465,"0.031250245","1.753626287","0.097996539",0.046681625,"0.015536833","30.53115793","34.95444549",0.150948147,"0.049046356","10.08702505","3.569492418","-35.95536494","-63.6755542","10.35603476","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",72,1.25641531,"0.062952627","0.802757587","0.041004188",0.390513192,"0.041919744","2.687966667","0.327256048",0.860331578,"0.022756531","1.164638585","0.031346776",0.662289711,"0.030647828","1.521688645","0.064867992",0.583438749,"0.027830905","1.724462565","0.086171851",0.041844264,"0.013267793","42.6445296","59.13165299",0.142166231,"0.044005837","10.31001991","3.126070655","-36.22728173","-64.25277257","10.27932026","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",73,1.234853176,"0.064933936","0.817243954","0.044505228",0.390893028,"0.036042971","2.655424902","0.266876864",0.844146794,"0.024213199","1.187310366","0.034434287",0.648793597,"0.024460611","1.549905354","0.053584704",0.594609503,"0.024658983","1.690167928","0.073695711",0.03684853,"0.01076935","52.10304642","60.85953468",0.145614229,"0.044680649","9.9276586","3.144011463","-36.54234179","-64.80756307","10.20209855","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",74,1.204673786,"0.072120024","0.838041452","0.051239303",0.384207969,"0.036776136","2.688475922","0.26470147",0.828385421,"0.022584718","1.209792649","0.033032812",0.640241231,"0.018218222","1.568407426","0.042847547",0.606244059,"0.02152849","1.655536716","0.060712614",0.034687268,"0.008508535","55.09683058","54.35752978",0.161648136,"0.050060264","8.830149983","3.268476861","-36.90214888","-65.34514038","10.12599883","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",75,1.168370893,"0.067814956","0.863038527","0.049737967",0.368059025,"0.038657498","2.805121197","0.294373203",0.815953086,"0.017519967","1.227798043","0.02626695",0.639744174,"0.017610534","1.569575641","0.044185427",0.615490518,"0.017839404","1.628904102","0.047744443",0.035752296,"0.008179228","49.92908149","46.459648",0.187918134,"0.048575737","7.152968874","2.82102967","-37.30418086","-65.86372844","10.04960231","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
"R010","ROIlhlgnROIparc23",76,1.134274009,"0.057473244","0.887652461","0.04399046",0.344436021,"0.039898663","3.002419001","0.334515116",0.810345464,"0.013580168","1.236337451","0.020553883",0.648381181,"0.022529462","1.550029231","0.05448144",0.620306403,"0.016490211","1.615618362","0.04297739",0.039482732,"0.00991686","39.36511404","37.02915",0.217324612,"0.043311225","5.59069927","2.026571958","-37.74088383","-66.35484807","9.961192727","Pre-Baseline","['sd_2.8', 'roi_lgn_mt_tract_profiles', '1000_streamlines', 'ensemble']","['profiles']"
